Student_ID,Survey_Date,School_Name,Gender,City_Type,Family_Income,Plus2_Stream,Plus2_GPA,Entrance_Score_IOE,Entrance_Score_CEE,Entrance_Score_CMAT,Grade_English,Grade_Nepali,Grade_Social,Grade_Math,Grade_Physics,Grade_Chemistry,Grade_Biology,Grade_Computer,Grade_Accounts,Grade_Economics,Grade_Law,Interest_Technology,Interest_Math_Stats,Interest_Art_Design,Interest_Business_Money,Interest_Social_People,Interest_Bio_Health,Interest_Nature_Agri,Interest_Construction,Interest_Law_Politics,Interest_Hospitality_Food,Interest_Gaming_Entertainment,Interest_History_Culture,Suggested_Job_Role
STU_1423200,22-12-2023,BernHardt,Male,Rural,Low,Science_Physical,2.99,101,0,0,B+,A,A,A,A,B+,NG,A+,NG,NG,NG,8,1,2,3,1,4,1,1,4,1,4,1,IT_QA_Engineer
STU_6014768,21-07-2023,BernHardt,Male,Rural,Low,Management,2.69,0,0,85,A,A,B+,A,NG,NG,NG,A+,B+,B+,NG,9,3,10,2,1,3,1,2,4,3,3,3,IT_UI_UX_Designer
STU_1098971,04-04-2023,St. Xaviers,Male,Rural,High,Science_Bio,2.89,0,98,0,A,B+,A+,B+,B+,A+,A+,NG,NG,NG,NG,3,1,3,1,3,3,9,2,4,4,3,4,Mgmt_CA
STU_8983172,12-01-2023,SOS Hermann,Female,Rural,High,Science_Physical,3.3,87,0,0,A,A,A,A,A+,A+,NG,A+,NG,NG,NG,8,2,3,2,4,2,1,2,3,3,1,4,Eng_Computer_Engineer
STU_3347526,29-04-2023,St. Xaviers,Female,Rural,Medium,Science_Physical,3.12,90,0,0,A,A,A+,A+,A,A,NG,A,NG,NG,NG,10,9,1,1,1,2,1,4,1,3,3,3,IT_AI_ML_Engineer
STU_2857847,10-12-2023,Budhanilkantha,Female,Urban,Medium,Management,3.02,0,0,89,A,A,A,A,NG,NG,NG,B+,A,A+,NG,4,1,2,10,1,2,3,1,1,4,3,3,Mgmt_Supply_Chain
STU_4761968,23-03-2023,Kathmandu Model,Male,Rural,High,Humanities,2.54,0,0,0,B+,B+,A,NG,NG,NG,NG,NG,NG,B+,NG,2,3,3,1,1,3,3,2,9,2,4,10,Hum_Political_Scientist
STU_8970059,05-06-2023,Motherland,Female,Rural,Low,Science_Physical,3.37,89,0,0,A+,A,A,A,A,B+,NG,A+,NG,NG,NG,10,3,8,1,4,1,1,2,2,1,4,3,IT_UI_UX_Designer
STU_5913709,19-09-2023,Public High,Male,Urban,Medium,Science_Physical,2.9,104,0,0,A,B+,A,A,A,B+,NG,A,NG,NG,NG,9,3,1,3,1,3,4,2,2,2,4,4,Eng_Electronics_Comm
STU_0339089,16-03-2023,Public High,Female,Urban,Medium,Science_Physical,3.36,109,0,79,A+,A,A,A+,A+,A+,NG,A+,NG,NG,NG,10,3,4,3,3,1,3,4,1,1,9,2,IT_Game_Developer
STU_7139482,10-03-2023,SOS Hermann,,Urban,Medium,Science_Bio,3.15,0,84,0,A,A,A,A,B+,A,A+,NG,NG,NG,NG,3,2,1,1,1,10,3,1,1,1,3,3,Med_B_Pharmacy
STU_6956220,20-12-2023,Motherland,Female,Rural,Medium,Science_Bio,3.08,0,74,0,B+,A,B+,A,A,A,A+,NG,NG,NG,NG,2,2,1,3,4,1,9,2,4,1,3,3,Med_Veterinary
STU_7126597,19-05-2023,Motherland,Male,Urban,Medium,Science_Bio,3.12,0,95,0,A+,A,B+,A,B+,A+,A+,NG,NG,NG,NG,1,1,3,2,3,10,3,3,1,2,1,3,Med_BSc_Nursing
STU_9965472,27-02-2023,SOS Hermann,Female,Urban,Medium,Science_Bio,2.61,0,66,0,B+,B+,A,A,B,A,A+,NG,NG,NG,NG,1,1,4,2,3,9,1,3,2,1,4,3,Med_BDS_Dentist
STU_3602699,15-12-2023,Budhanilkantha,Female,Urban,High,Science_Bio,3.1,0,97,0,A,A,B+,A,A,A+,A+,NG,NG,NG,NG,3,2,4,3,2,10,2,1,1,1,4,1,Med_BDS_Dentist
STU_2498078,13-01-2023,St. Xaviers,Male,Rural,Medium,Science_Physical,3.29,120,0,0,A,A,A,A,A,B+,NG,A+,NG,NG,NG,10,3,2,4,3,3,3,1,4,2,4,4,IT_Cloud_Engineer
STU_8256960,30-08-2023,,Male,Urban,Medium,Science_Physical,4,111,0,0,A,A+,A+,A+,A+,A+,NG,A+,NG,NG,NG,8,1,2,4,1,3,4,3,3,4,1,3,IT_Cloud_Engineer
STU_3978652,13-08-2023,SOS Hermann,Female,Rural,,Science_Bio,3.38,0,104,0,A+,A,A,A,A+,A,A,NG,NG,NG,NG,2,2,4,3,4,4,2,1,1,9,1,1,Mgmt_Hotel_Mgmt_BHM
STU_1658439,26-06-2023,Trinity,Male,Urban,Medium,Science_Physical,2.75,80,0,0,A+,B+,A,A+,A,A,NG,B+,NG,NG,NG,8,2,4,1,2,3,1,2,1,1,3,4,Eng_Electronics_Comm
STU_2662290,09-06-2023,Gandaki Boarding,,Urban,Medium,Science_Bio,3.48,0,128,85,A,A+,A,A,B+,A+,A+,NG,NG,NG,NG,2,2,1,3,3,3,9,3,1,2,1,2,Agri_Scientist
STU_6519938,08-04-2023,SOS Hermann,Female,Urban,Medium,Science_Physical,3.74,73,0,0,A+,A+,A+,A+,A+,A,NG,A+,NG,NG,NG,4,8,1,1,4,1,2,1,1,1,2,1,Eng_Geomatics
STU_6034973,31-12-2023,Trinity,Male,Rural,Low,Science_Physical,4,104,0,0,A+,A,A+,A+,A+,A+,NG,A+,NG,NG,NG,3,3,1,2,4,2,4,8,4,2,4,2,Eng_Civil_Engineer
STU_2359151,15-04-2023,,Male,Rural,Medium,Science_Bio,3.06,0,85,0,A,B+,A,A+,B+,A+,A+,NG,NG,NG,NG,4,2,2,4,1,1,1,1,2,3,4,1,Med_Lab_Technician
STU_9775945,01-02-2023,Budhanilkantha,Female,Urban,Medium,Science_Bio,2.9,0,114,0,A+,B+,A,A,A,B+,A,NG,NG,NG,NG,2,2,2,3,1,4,2,4,4,9,3,4,Mgmt_Hotel_Mgmt_BHM
STU_2954538,18-05-2023,SOS Hermann,Female,Urban,Medium,Science_Physical,27.8,82,0,80,B+,A,B+,B+,B+,A,NG,A,NG,NG,NG,9,4,2,3,1,1,2,1,3,3,3,2,IT_Cloud_Engineer
STU_6552517,21-12-2023,SOS Hermann,Male,Rural,High,Science_Bio,3.97,0,123,0,A+,A,A+,A,A+,A+,A+,NG,NG,NG,NG,2,3,1,2,4,2,10,3,4,4,2,3,Med_Veterinary
STU_2028544,13-03-2023,Budhanilkantha,Male,Urban,Medium,Science_Physical,3.07,89,0,0,A,A,A,A,A+,A,NG,A,NG,NG,NG,3,2,8,3,1,3,4,10,3,2,4,4,Eng_Architecture
STU_2323119,10-03-2023,BernHardt,Female,Urban,Medium,Science_Bio,3.53,0,76,0,A+,A,A+,A,A,A+,A+,NG,NG,NG,NG,1,4,1,1,4,2,10,3,1,3,2,4,Agri_Scientist
STU_7840811,06-02-2023,,Female,Urban,Medium,Science_Physical,3.42,102,0,84,B+,B+,A+,A+,A+,A+,NG,A+,NG,NG,NG,3,3,1,1,1,1,4,10,3,4,3,1,Eng_Civil_Engineer
STU_7901640,24-02-2023,Gandaki Boarding,Female,Urban,High,Science_Bio,3.41,0,118,0,A,A+,A,A+,A+,A,A+,NG,NG,NG,NG,3,4,4,2,1,8,4,2,3,4,4,2,Med_Health_Assistant_HA
STU_0317331,09-03-2023,Public High,Male,Rural,Low,Humanities,3.16,0,0,0,A,B+,A,NG,NG,NG,NG,NG,NG,A+,NG,1,8,1,10,2,1,3,3,8,1,3,4,Hum_Economist
STU_7998947,05-05-2023,Motherland,Male,Rural,Medium,Science_Bio,3.2,0,107,0,A+,B+,A+,B+,A,A+,A+,NG,NG,NG,NG,3,3,2,2,2,3,9,4,4,3,4,2,Agri_Scientist
STU_1718872,29-01-2023,Motherland,Female,Urban,High,Humanities,2.92,0,0,0,A,B+,A,NG,NG,NG,NG,NG,NG,A,NG,2,4,3,3,3,1,2,3,9,3,4,10,Hum_Political_Scientist
STU_1597912,15-04-2023,BernHardt,Female,Rural,Low,Science_Physical,2.8,84,0,0,A,B+,A,A+,B+,A,NG,A+,NG,NG,NG,10,4,2,2,1,1,1,1,2,1,3,4,IT_CyberSecurity
STU_4826314,28-03-2023,Gandaki Boarding,Female,Urban,Medium,Humanities,3.86,0,0,0,A+,A,A+,NG,NG,NG,NG,NG,NG,A+,NG,1,2,3,3,4,2,3,3,4,4,1,3,Hum_Social_Worker_BSW
STU_0845991,15-12-2023,Motherland,Male,Urban,Medium,Science_Physical,2.44,102,0,0,A,B+,B+,B+,B+,A,NG,A,NG,NG,NG,8,2,9,4,3,3,4,2,2,2,3,4,IT_UI_UX_Designer
STU_6255440,11-12-2023,BernHardt,Male,Urban,Medium,Science_Physical,3.8,102,0,0,A+,A+,A,A+,A+,A,NG,A+,NG,NG,NG,10,1,4,3,4,3,4,2,4,1,3,1,Eng_Computer_Engineer
STU_5231252,04-02-2023,Global College,Male,Rural,Medium,Management,3.19,0,0,88,A,A,A,A,NG,NG,NG,A+,A+,A+,NG,4,4,1,10,2,1,2,1,2,4,3,3,Mgmt_Supply_Chain
STU_8723149,08-03-2023,Budhanilkantha,Female,Rural,Low,Science_Physical,3.16,103,0,69,A,A,B+,A,A,A,NG,A,NG,NG,NG,10,3,3,4,3,2,1,2,4,3,1,3,IT_QA_Engineer
STU_2134437,25-08-2023,Public High,Female,Rural,Medium,Humanities,2.62,0,0,0,B+,B,A+,NG,NG,NG,NG,NG,NG,B+,NG,2,2,4,3,2,3,4,1,10,1,4,1,Law_Criminal_Lawyer
STU_5314965,02-06-2023,Public High,Male,Rural,Medium,Science_Bio,3.25,0,97,0,A+,A,A,A,A,A,A+,NG,NG,NG,NG,2,2,2,2,1,8,3,4,3,1,1,1,Med_BSc_Nursing
STU_2084001,30-07-2023,Public High,Female,Rural,Medium,Management,3.05,0,0,77,A+,A,A,A,NG,NG,NG,A,A,A,NG,,3,,2,4,2,4,2,4,2,4,4,Mgmt_HR_Manager
STU_6955456,27-09-2023,Gandaki Boarding,Female,Urban,Medium,Science_Physical,2.92,79,0,80,A,B+,B+,A,A+,A,NG,A+,NG,NG,NG,9,10,4,2,4,2,1,4,1,4,4,3,IT_AI_ML_Engineer
STU_8249733,25-01-2023,Trinity,Male,Urban,High,Science_Bio,3.69,0,114,0,A+,A+,A+,A,A+,A+,A+,NG,NG,NG,NG,4,2,1,1,1,8,4,3,1,3,1,2,Med_B_Pharmacy
STU_0914398,28-10-2023,BernHardt,Female,Rural,High,Science_Physical,2.48,110,0,0,B+,B+,B,B+,B+,A,NG,A,NG,NG,NG,8,3,1,4,3,3,2,3,3,1,3,4,IT_CyberSecurity
STU_2051762,14-04-2023,St. Xaviers,Female,Rural,High,Science_Physical,3.22,63,0,0,B+,A,A,A,A+,A,NG,A+,NG,NG,NG,3,3,3,1,3,1,4,10,2,4,3,3,Eng_Civil_Engineer
STU_7380201,06-11-2023,Kathmandu Model,Male,Rural,High,Management,3.65,0,0,86,A+,A,A+,A+,NG,NG,NG,A,A+,A,NG,2,4,2,10,1,1,1,1,10,2,4,1,Mgmt_CA
STU_0403155,02-09-2023,Trinity,Female,Rural,Medium,Science_Physical,2.44,76,0,0,B+,B+,B+,A,A,B+,NG,A,NG,NG,NG,9,1,3,3,1,1,1,2,1,4,4,4,Eng_Electronics_Comm
STU_6707157,25-02-2023,Budhanilkantha,Female,Rural,Medium,Science_Bio,4,0,107,0,A+,A+,A,B+,A+,A+,A+,NG,NG,NG,NG,3,1,1,4,3,10,4,2,4,2,4,1,Med_MBBS_Doctor
STU_9449474,22-08-2023,Global College,Female,Urban,Medium,Science_Physical,3,91,0,67,B+,B+,A,A,A,B+,NG,A,NG,NG,NG,8,4,4,2,4,1,4,1,2,2,2,2,Eng_Computer_Engineer
STU_9198264,03-03-2023,Public High,Female,Urban,Medium,Science_Bio,3.46,0,114,0,A,A,A+,A+,A+,A+,A+,NG,NG,NG,NG,3,1,3,4,1,1,3,2,4,2,1,4,Hum_Psychologist
STU_1730478,08-12-2023,Trinity,Female,Urban,Medium,Science_Bio,3.11,0,109,0,A,A+,B+,A,B+,A+,A+,NG,NG,NG,NG,1,3,2,2,3,4,10,1,1,3,1,3,Agri_Scientist
STU_1963458,31-01-2023,Budhanilkantha,Male,Rural,Medium,Science_Bio,2.7,0,91,68,B+,A,A,A,B+,A,A,NG,NG,NG,NG,1,2,1,2,2,10,2,4,2,3,1,4,Med_B_Pharmacy
STU_1395756,25-05-2023,Trinity,Male,Urban,Low,Science_Physical,2.99,97,0,0,A,A,A,A+,A+,B+,NG,A,NG,NG,NG,9,2,4,3,2,2,4,3,3,3,2,4,IT_CyberSecurity
STU_7106903,17-02-2023,SOS Hermann,Male,Rural,Low,Humanities,3.75,0,0,0,A+,A+,A+,NG,NG,NG,NG,NG,NG,A+,NG,2,4,4,1,1,3,1,4,8,1,3,9,Hum_Political_Scientist
STU_5687367,05-03-2023,Gandaki Boarding,Male,Urban,High,Science_Bio,3.26,0,88,0,A,A,A+,A,A,A,A+,NG,NG,NG,NG,3,2,3,2,3,1,8,1,3,4,3,2,Agri_Forestry
STU_7865679,13-06-2023,Gandaki Boarding,Male,Urban,Low,Management,3.59,0,0,67,A+,A+,A,A+,NG,NG,NG,A+,A+,A,NG,1,3,2,8,3,3,2,2,10,4,2,3,Mgmt_CA
STU_5752559,25-03-2023,Gandaki Boarding,Male,Urban,High,Management,2.77,0,0,80,A,A,A,B+,NG,NG,NG,A,A+,A+,NG,2,3,2,3,4,4,3,1,4,2,2,1,Mgmt_BBA_Marketing
STU_0262519,31-05-2023,SOS Hermann,Male,Urban,Medium,Science_Physical,4,106,0,0,A,A+,A,A+,A+,A+,NG,A+,NG,NG,NG,8,3,1,1,2,2,2,3,4,2,1,3,IT_Cloud_Engineer
STU_0070048,19-08-2023,Motherland,Male,Urban,Medium,Humanities,3.19,0,0,0,A+,A+,A,NG,NG,NG,NG,NG,NG,A,NG,2,2,3,3,1,3,3,3,2,1,4,4,Hum_Social_Worker_BSW
STU_4521178,30-09-2023,BernHardt,Female,Rural,Low,Science_Bio,3.19,0,88,0,A,A,A,B+,A+,A,A+,NG,NG,NG,NG,3,1,2,1,1,8,4,1,3,2,4,2,Med_B_Pharmacy
STU_6036581,30-05-2023,Public High,Male,Rural,Medium,Management,3.21,0,0,100,A,B+,A+,A+,NG,NG,NG,A,A,A+,NG,2,10,1,9,2,1,2,4,10,3,3,1,Hum_Economist
STU_4757774,15-10-2023,BernHardt,Male,Urban,Medium,Science_Physical,3.33,131,0,0,A,A,A+,A+,A+,B+,NG,A+,NG,NG,NG,9,4,3,4,2,1,4,2,1,3,1,3,Eng_Computer_Engineer
STU_5428908,14-09-2023,Motherland,Male,Rural,High,Management,2.53,0,0,68,A,B+,A,A,NG,NG,NG,B+,A,A,NG,1,3,4,9,3,1,2,1,2,1,4,4,Mgmt_Entrepreneur
STU_4749074,07-11-2023,St. Xaviers,Male,Urban,Low,Management,4,0,0,87,A+,A,A+,A+,NG,NG,NG,A+,A+,A+,NG,3,10,2,10,3,3,3,2,9,4,2,1,Hum_Economist
STU_5836487,11-12-2023,Global College,Male,Rural,,Science_Physical,3.6,81,0,0,A+,A+,A,A+,A+,A,NG,A,NG,NG,NG,2,2,9,2,3,2,1,9,4,4,2,2,Eng_Architecture
STU_0529098,07-06-2023,SOS Hermann,Male,Urban,Medium,Science_Physical,3.66,121,0,0,A+,A+,A,A+,A+,A+,NG,A,NG,NG,NG,10,9,2,1,2,3,4,4,1,3,4,2,IT_AI_ML_Engineer
STU_8872582,04-05-2023,SOS Hermann,Female,Urban,Low,Science_Bio,2.67,0,103,0,A+,A,B+,B+,B+,A,A,NG,NG,NG,NG,2,3,3,3,3,8,4,3,1,2,2,3,Med_BSc_Nursing
STU_1219849,19-03-2023,Motherland,Female,Urban,Medium,Science_Physical,3.05,91,0,0,A,A,B+,A+,A,A,NG,A,NG,NG,NG,10,4,,1,2,1,1,2,1,3,4,2,Hum_Economist
STU_1567486,12-05-2023,Gandaki Boarding,Female,Urban,Medium,Science_Bio,2.42,0,77,0,B+,A,B+,B+,B,A,A,NG,NG,NG,NG,1,4,2,3,3,8,3,1,1,1,1,3,Med_B_Pharmacy
STU_4062601,04-09-2023,Public High,Female,Urban,High,Science_Physical,3.08,100,0,0,A,A,A,A,A+,A,NG,B+,NG,NG,NG,2,3,3,3,3,1,4,8,3,1,2,4,Eng_Mechanical
STU_0787707,02-03-2023,BernHardt,Male,Rural,Medium,Science_Physical,3.27,90,0,0,A,A,B+,A,A+,A,NG,A+,NG,NG,NG,8,2,2,2,4,1,4,3,4,2,4,2,IT_Cloud_Engineer
STU_8055294,06-01-2023,Kathmandu Model,Male,Rural,Medium,Science_Physical,3.27,118,0,0,A,A,A,A+,A+,A,NG,B+,NG,NG,NG,2,1,2,2,4,3,4,9,1,1,2,1,Eng_Mechanical
STU_9671350,19-08-2023,Public High,Female,Rural,,Science_Physical,3.09,76,0,0,A,A,A,A+,A+,A,NG,A+,NG,NG,NG,9,1,2,2,3,1,4,2,1,2,1,4,IT_CyberSecurity
STU_1983384,19-07-2023,SOS Hermann,Male,Urban,Low,Science_Bio,3.26,0,112,0,A,B+,A+,A,A,A,A+,NG,NG,NG,NG,3,2,1,1,1,8,4,4,1,2,2,4,Med_Public_Health_BPH
STU_9275841,06-09-2023,Trinity,Male,Urban,Low,Management,3.14,0,0,96,A+,A,B+,A,NG,NG,NG,B+,B+,A,NG,3,2,3,10,1,1,3,1,8,2,2,4,Law_Corporate_Lawyer
STU_7137483,03-05-2023,Global College,Male,Urban,Medium,Management,3.05,0,0,88,A,A,A,A+,NG,NG,NG,A,A,A,NG,1,10,2,9,3,3,2,2,8,4,2,1,Hum_Economist
STU_5774781,31-05-2023,BernHardt,Female,Urban,High,Law,2.95,0,0,0,A+,A,A,NG,NG,NG,NG,NG,NG,B+,A+,3,1,4,8,3,4,4,2,9,1,1,2,Law_Corporate_Lawyer
STU_8143681,27-12-2023,Kathmandu Model,Male,Urban,Low,Management,2.32,0,0,67,B+,B+,B,B+,NG,NG,NG,B+,B+,B+,NG,4,1,2,10,1,3,1,2,9,2,1,4,Mgmt_CA
STU_1863770,10-02-2023,Kathmandu Model,Male,Rural,Medium,Science_Bio,3.21,0,68,0,A,A,A+,A,A+,B+,A+,NG,NG,NG,NG,1,3,1,2,1,1,1,3,4,2,2,1,Hum_Psychologist
STU_4597455,13-04-2023,BernHardt,Female,Urban,Medium,Science_Bio,3.31,0,93,0,A,A,A,A+,A,A+,A+,NG,NG,NG,NG,3,1,3,3,1,9,3,1,4,3,1,1,Med_BDS_Dentist
STU_6635850,20-08-2023,Budhanilkantha,Male,Urban,Medium,Humanities,3.35,0,0,0,A,A+,A+,NG,NG,NG,NG,NG,NG,A,NG,1,3,3,2,1,1,3,2,3,3,1,3,Hum_Psychologist
STU_6069048,03-10-2023,Budhanilkantha,Male,Urban,,Science_Bio,4,0,114,0,A+,A+,A+,A+,A+,A+,A+,NG,NG,NG,NG,2,1,4,3,1,4,8,4,1,2,2,3,Agri_Forestry
STU_6875341,08-01-2023,Trinity,Male,Rural,Medium,Management,3.02,0,0,91,A,A,A+,B+,NG,NG,NG,A,A,B+,NG,8,3,3,4,1,4,2,1,3,2,1,2,IT_QA_Engineer
STU_0537527,01-09-2023,Public High,Female,Urban,Medium,Science_Physical,3.56,106,0,0,A,A,A,A,A+,A,NG,A+,NG,NG,NG,8,1,4,1,4,2,1,2,1,3,1,2,IT_Software_Engineer
STU_3015122,21-07-2023,SOS Hermann,Male,Urban,High,Law,3.92,0,0,0,A+,A+,A+,NG,NG,NG,NG,NG,NG,A+,A+,3,2,4,9,2,3,1,3,9,3,4,2,Law_Corporate_Lawyer
STU_7181101,12-08-2023,Global College,Female,Urban,High,Science_Physical,3.67,99,0,0,A+,A+,B+,A+,A,A+,NG,A+,NG,NG,NG,1,8,3,4,1,2,2,2,4,1,2,3,IT_Data_Scientist
STU_8545873,04-06-2023,Global College,Male,Urban,Medium,Science_Bio,3.54,0,110,0,A,A+,A,A+,A+,A+,A+,NG,NG,NG,NG,2,1,2,3,3,4,10,1,1,4,4,3,Agri_Scientist
STU_3951929,21-02-2023,Kathmandu Model,Male,Urban,,Science_Physical,3.9,103,0,0,A+,A+,A,A+,A+,A+,NG,A+,NG,NG,NG,4,8,3,2,2,3,4,3,4,4,2,1,IT_Data_Scientist
STU_4233064,24-06-2023,Trinity,Male,Urban,Low,Science_Bio,2.95,0,69,0,A,B+,A,A,A,A,A,NG,NG,NG,NG,3,1,2,3,1,9,4,1,1,3,3,3,Med_BSc_Nursing
STU_6517092,23-08-2023,Budhanilkantha,Male,Urban,Low,Science_Bio,3.14,0,94,0,B+,A,A+,A,A,A,A,NG,NG,NG,NG,1,1,3,1,1,2,1,3,3,3,2,1,Hum_Psychologist
STU_0310411,06-09-2023,Global College,Male,Rural,Low,Science_Physical,3.54,96,0,0,A,A+,A+,A+,A+,A,NG,A+,NG,NG,NG,1,2,1,4,4,1,3,9,1,3,1,4,Eng_Mechanical
STU_8001910,19-06-2023,SOS Hermann,Female,Urban,Medium,Science_Physical,3.68,112,0,0,A+,A+,A+,A+,A,A,NG,A+,NG,NG,NG,8,10,1,3,3,3,3,2,3,2,3,2,IT_AI_ML_Engineer
STU_9560916,07-01-2023,Motherland,Male,Rural,Medium,Science_Bio,3.1,0,94,0,A,A,B+,B+,A,A+,A+,NG,NG,NG,NG,3,2,1,4,1,4,8,3,1,1,2,2,Med_Veterinary
STU_2690368,04-09-2023,Trinity,Male,Rural,Medium,Science_Physical,2.85,90,0,0,A,B+,A,B,A,B+,NG,B+,NG,NG,NG,10,1,4,4,4,2,1,3,1,4,2,2,IT_Software_Engineer
STU_2323204,18-01-2023,St. Xaviers,Female,Urban,Low,Science_Physical,3.51,105,0,61,A,A+,A,A+,A,A+,NG,A+,NG,NG,NG,2,9,3,4,1,2,1,1,4,1,4,4,IT_Data_Scientist
STU_8796654,15-01-2023,Budhanilkantha,Female,Rural,Medium,Science_Bio,3.25,0,113,0,A,A,A,A+,A+,A+,A+,NG,NG,NG,NG,1,2,3,3,3,1,3,3,3,3,2,1,Med_Lab_Technician
STU_5061966,22-01-2023,Trinity,Female,Urban,Medium,Science_Physical,3.64,99,0,0,A+,A,A,A+,A,A,NG,A+,NG,NG,NG,9,4,1,4,2,3,4,2,3,4,3,1,IT_CyberSecurity
STU_9607009,13-12-2023,Public High,Female,Urban,Medium,Science_Bio,3.45,0,109,0,A,A,A+,A,A+,A+,A+,NG,NG,NG,NG,3,3,3,1,4,10,2,2,3,4,3,1,Med_B_Pharmacy
STU_5615852,21-07-2023,Global College,Male,Urban,Low,Science_Physical,3.55,104,0,0,B+,A,A+,A+,A+,A,NG,A+,NG,NG,NG,10,3,3,4,3,3,2,3,3,2,3,2,Eng_Civil_Engineer
STU_2655409,21-12-2023,Kathmandu Model,Female,Urban,Medium,Science_Bio,3.9,0,96,0,A+,A+,A+,A+,A,A+,A+,NG,NG,NG,NG,2,3,4,1,4,4,8,1,2,4,1,3,Agri_Forestry
STU_8175944,07-07-2023,Trinity,Male,Rural,Low,Management,3.23,0,0,79,A,A,A,A,NG,NG,NG,A+,A,A+,NG,9,3,2,3,3,3,3,2,1,2,1,2,IT_Software_Engineer
STU_2776213,02-10-2023,Budhanilkantha,Female,Urban,Low,Management,3.03,0,0,82,A+,A,A,A,NG,NG,NG,A,A+,B+,NG,1,3,1,9,2,1,2,1,8,1,3,2,Mgmt_CA
STU_4534145,05-03-2023,Gandaki Boarding,Male,Rural,High,Science_Physical,3.36,110,0,66,A+,A,A,A,A+,A,NG,A+,NG,NG,NG,4,1,3,4,3,2,1,10,3,3,2,3,Eng_Civil_Engineer
STU_9015826,08-12-2023,Kathmandu Model,Female,Urban,Medium,Science_Bio,3.46,0,100,0,A+,A,A+,A,A+,A+,A+,NG,NG,NG,NG,2,4,1,4,2,3,2,3,3,2,2,1,Med_Lab_Technician
STU_6510906,08-08-2023,Budhanilkantha,Female,Urban,Medium,Science_Bio,2.88,0,83,0,B+,B+,B+,B+,A+,A+,A+,NG,NG,NG,NG,1,4,3,2,3,3,10,1,4,1,3,2,Med_Veterinary
STU_1476243,10-10-2023,St. Xaviers,Male,Urban,Medium,Science_Physical,3.53,79,0,82,A,A+,A,A+,A+,A+,NG,B+,NG,NG,NG,8,4,4,3,4,1,1,2,2,1,2,3,Eng_Electronics_Comm
STU_6469294,07-07-2023,Trinity,Male,Urban,Medium,Law,2.52,0,0,0,B+,B+,A,NG,NG,NG,NG,NG,NG,B,A,2,1,3,2,1,4,4,2,9,1,3,4,Law_Criminal_Lawyer
STU_2801495,30-12-2023,BernHardt,Female,Rural,Medium,Management,3.8,0,0,94,A+,A,A+,A,NG,NG,NG,A+,A+,A+,NG,2,1,1,9,1,2,2,1,4,1,4,3,Mgmt_BBA_Finance
STU_5816401,21-06-2023,Budhanilkantha,Male,Rural,Medium,Science_Physical,3.23,96,0,0,A,A,A,A+,A+,B+,NG,A+,NG,NG,NG,1,1,8,2,4,1,2,10,3,1,4,1,Eng_Architecture
STU_0227203,12-03-2023,BernHardt,Male,Urban,,Science_Physical,2.96,68,0,0,A+,A,A,B+,B+,B+,NG,A+,NG,NG,NG,8,3,10,4,1,4,3,3,1,3,3,1,IT_UI_UX_Designer
STU_5574953,10-01-2023,Kathmandu Model,Female,Rural,High,Science_Physical,2.11,49,0,80,B+,B,B+,A,B,B,NG,A,NG,NG,NG,9,1,2,1,4,2,3,4,4,2,4,4,IT_CyberSecurity
STU_9015127,18-10-2023,BernHardt,Female,Rural,Medium,Science_Physical,2.54,98,0,0,B+,B+,B+,A,A,A,NG,B+,NG,NG,NG,3,3,3,4,1,2,2,10,1,4,2,4,Eng_Mechanical
STU_5658260,12-06-2023,Budhanilkantha,Male,Rural,Low,Science_Physical,3.61,117,0,0,A,A,A+,A+,A,A,NG,A+,NG,NG,NG,10,10,4,4,4,1,3,2,1,4,4,3,IT_AI_ML_Engineer
STU_6702232,21-09-2023,Gandaki Boarding,Male,Urban,Medium,Humanities,2.72,0,0,0,B+,B+,A,NG,NG,NG,NG,NG,NG,A,NG,2,1,4,3,3,2,2,3,8,1,4,10,Hum_Political_Scientist
STU_8811103,15-04-2023,Motherland,Female,Urban,High,Humanities,3.32,0,0,0,A+,A,A+,NG,NG,NG,NG,NG,NG,A,NG,3,3,3,1,2,2,4,4,10,3,2,3,Hum_Journalist
STU_9717217,02-04-2023,Gandaki Boarding,Male,Urban,Medium,Humanities,3.35,0,0,0,A+,B+,A+,NG,NG,NG,NG,NG,NG,A,NG,4,1,1,2,3,2,2,1,8,4,1,2,Hum_Journalist
STU_7264713,13-02-2023,Kathmandu Model,Male,Rural,High,Science_Physical,3.78,100,0,0,A,A,A,A+,A+,A,NG,A+,NG,NG,NG,10,2,3,1,3,3,2,1,1,2,1,3,IT_QA_Engineer
STU_8038043,11-08-2023,Motherland,,Urban,High,Humanities,3.29,0,0,0,A,A,A+,NG,NG,NG,NG,NG,NG,A,NG,,3,2,3,1,3,3,4,8,2,3,9,Hum_Political_Scientist
STU_0053695,13-06-2023,Gandaki Boarding,Female,Urban,Medium,Humanities,3.69,0,0,0,A+,A,A+,NG,NG,NG,NG,NG,NG,A,NG,2,3,3,3,4,2,1,3,8,3,3,9,Hum_Political_Scientist
STU_6452726,10-07-2023,,Male,Urban,Medium,Science_Physical,3.24,104,0,0,A,A,B+,A+,A+,B+,NG,A+,NG,NG,NG,1,9,2,1,4,3,1,1,2,1,1,4,Eng_Geomatics
